week_start,lcfs_cat,GHGE_weekly_mean,LU_weekly_mean,WU_weekly_mean,GHGE_perkg_weekly_mean,LU_perkg_weekly_mean,WU_perkg_weekly_mean,GHGE_weekly_rank,LU_weekly_rank,WU_weekly_rank,calendar_month,GHGE_annual_mean,GHGE_annual_min,GHGE_annual_max,GHGE_annual_share,GHGE_annual_rank,GHGE_pct_from_annual_mean,GHGE_perkg_annual_mean,GHGE_perkg_annual_min,GHGE_perkg_annual_max,GHGE_perkg_max_abs_dev,GHGE_perkg_annual_rank,GHGE_perkg_pct_from_annual_mean,LU_annual_mean,LU_annual_min,LU_annual_max,LU_annual_share,LU_annual_rank,LU_pct_from_annual_mean,LU_perkg_annual_mean,LU_perkg_annual_min,LU_perkg_annual_max,LU_perkg_max_abs_dev,LU_perkg_annual_rank,LU_perkg_pct_from_annual_mean,WU_annual_mean,WU_annual_min,WU_annual_max,WU_annual_share,WU_annual_rank,WU_pct_from_annual_mean,WU_perkg_annual_mean,WU_perkg_annual_min,WU_perkg_annual_max,WU_perkg_max_abs_dev,WU_perkg_annual_rank,WU_perkg_pct_from_annual_mean
2022-03-05,"Sugar, sugar products, jams and marmalades",5240.612042857143,4409.2312,905068.8585142858,2.149797285714286,1.8093772857142858,371.32953057142856,20,24,21,2,5300.058234,3688.53565,8378.2543,0.530917,20,-1.121614,2.154882,2.107335,2.194137,0.047547,17,-0.235959,4454.640753,3104.651483,7005.104414,0.172559,22,-1.019376,1.811221,1.793978,1.825456,0.017243,23,-0.101792,914944.404727,637128.790567,1443213.123371,0.715723,21,-1.07936,372.001013,365.721601,377.185269,6.279412,16,-0.180506
2022-03-05,"Tea, coffee, cocoa and powdered chocolate",42424.64081428571,45689.13955714286,101108.79345714285,26.331103285714285,28.335815,62.54903042857143,7,8,28,2,39709.720555,28327.34405,54265.222929,3.977795,7,6.836916,26.740506,26.019858,27.627357,0.88685,2,-1.531022,42263.378573,30278.014383,59652.770557,1.637153,8,8.105743,28.425734,27.112628,30.299542,1.873808,5,-0.316329,99012.963197,64382.544514,171887.487971,0.077454,28,2.116723,66.404043,50.741391,87.517516,21.113474,27,-5.805388
2022-03-12,"Baker's yeast, dessert preparations, soups",8841.4567,11137.497371428572,1532002.0930285715,2.5931328571428574,3.2411735714285714,448.8366517142857,17,18,15,2,7985.690448,5158.9966,11109.725871,0.799941,17,10.716246,2.638836,2.399434,3.01519,0.376354,15,-1.731931,10133.984543,7743.733817,12772.186,0.392559,18,9.902451,3.457694,2.339541,5.233981,1.776287,19,-6.262002,1385906.736596,932849.351929,1911053.4077,1.084137,15,10.5415,459.239816,405.329624,545.753175,86.513359,15,-2.265301
2022-03-12,Beef and Lamb,218493.5644857143,789443.578,3559756.110857143,91.82410614285713,331.78562557142857,1496.094957142857,2,1,9,2,207224.686107,139791.837786,342066.711086,20.758075,2,5.438,90.78412,81.878412,93.473207,8.905708,1,1.14556,762451.264726,511727.556257,1210221.180571,29.535021,1,3.540202,332.544384,330.582466,339.041855,6.497471,1,-0.228168,3446260.019342,2311457.704143,5441731.711429,2.695867,7,3.293312,1502.220715,1486.381377,1554.67736,52.456645,4,-0.40778
2022-03-12,Breads and cereals,37702.42744285714,91538.57045714287,13164837.190314284,1.7459055714285714,4.237200428571429,609.0048517142857,8,6,2,2,34676.828332,27259.42595,44667.298843,3.473641,8,8.725132,1.729168,1.706626,1.753884,0.024716,21,0.967978,84408.522919,67389.80845,110732.959757,3.269727,6,8.447071,4.207487,4.155123,4.294658,0.087171,16,0.706194,12243011.855362,9951514.284967,16090617.298671,9.577201,3,7.5294,610.467519,604.357677,626.34124,15.87372,12,-0.239598
2022-03-12,"Buns, crispbread and biscuits",15581.808971428572,19686.989700000002,1164951.476242857,4.602319428571428,5.817658714285714,343.5891651428571,11,15,17,2,14641.766396,7038.073033,18824.045329,1.466692,11,6.420281,4.567265,3.926231,4.713494,0.641034,10,0.767506,18464.739406,8809.09675,23471.154129,0.715267,15,6.619375,5.761494,4.890149,5.974548,0.871345,12,0.974836,1107429.666344,654959.338583,1873560.941871,0.866296,17,5.194173,345.52277,336.010497,388.190236,42.667466,17,-0.559617
2022-03-12,Cakes and puddings,13430.707842857144,26434.77684285714,1869807.2761571428,4.104499714285715,8.073775571428571,570.2445411428572,12,13,13,2,12052.166693,9446.5345,27323.8271,1.207288,13,11.438119,3.866842,3.605168,4.120057,0.261674,12,6.146049,24195.206302,19153.708186,54549.739343,0.937248,13,9.256257,7.761808,7.357303,8.090825,0.404506,11,4.019258,1796396.537273,1442834.604586,4056742.431329,1.405247,13,4.086555,574.910952,564.979312,581.588772,9.93164,13,-0.811675
2022-03-12,Chocolate,65849.11562857144,113928.20527142857,3488200.047657143,26.640602285714287,46.09213857142857,1411.2488645714286,5,5,10,2,58315.82945,28150.229133,132547.293257,5.841603,5,12.918081,26.648336,26.635705,26.70231,0.053974,3,-0.029022,100886.00487,48669.253133,229294.0415,3.908014,5,12.927661,46.100992,46.086531,46.162786,0.061793,2,-0.019206,3087731.596088,1485490.099517,7016207.887686,2.415405,10,12.969665,1410.912515,1408.565066,1411.461877,2.347449,5,0.023839
2022-03-12,Confectionery products,3273.683857142857,5188.8067142857135,398631.92615714285,3.869271142857143,6.131544428571429,469.1022644285714,24,22,24,2,2639.015552,1230.34235,3506.494586,0.264355,26,24.049434,3.375115,3.076151,3.996045,0.620931,13,14.641173,4173.185967,1949.08865,5594.6689,0.161656,24,24.33682,5.335199,4.888743,6.384052,1.048852,14,14.926248,365423.519615,182796.127083,451633.892,0.285856,24,9.087649,467.73042,451.206086,488.80262,21.0722,14,0.293298
2022-03-12,Dairy alternative,2864.941057142857,2052.4767,82849.62442857143,0.9802952857142857,0.7022664285714286,28.343989857142855,26,27,29,2,2660.652938,1800.759517,3323.2613,0.266522,25,7.67812,0.980224,0.980018,0.980467,0.000243,24,0.007261,1904.762021,1287.6059,2379.9254,0.073785,27,7.75502,0.701721,0.700136,0.703588,0.001867,27,0.07777,76719.871596,51670.4985,95957.073143,0.060015,29,7.989785,28.261161,28.02064,28.544487,0.283326,29,0.293084
2022-03-12,Dairy products and eggs,238227.47075714287,728716.2009285714,49669919.09834285,4.668735428571429,14.286061714285713,973.5778167142856,1,2,1,2,232477.799758,181843.006267,351065.404543,23.287725,1,2.473213,4.695567,4.563031,5.229134,0.533567,8,-0.57142,710535.102733,556267.420133,1103935.183871,27.523948,2,2.55879,14.350037,13.874504,16.437715,2.087678,7,-0.445819,48504478.375397,37951671.559517,74580377.351429,37.943045,1,2.402749,979.638118,947.127741,1110.38497,130.746852,8,-0.618627
2022-03-12,Dried fruit and nuts,1385.7517571428573,7993.0236,2145254.9194,1.8970699999999998,10.947061,2938.3860082857145,28,20,12,2,1354.723428,1038.388929,3492.095486,0.135705,28,2.290381,1.889388,1.871719,1.912103,0.022716,18,0.406591,7856.897445,6027.1344,20353.999714,0.304352,20,1.732569,10.957706,10.926228,10.982189,0.031477,9,-0.097144,2111373.829218,1619963.4337,5475933.913743,1.65164,12,1.604694,2944.647013,2926.133188,2959.04748,18.513825,2,-0.212623
2022-03-12,Edible oils and plant-based spreads,12697.161242857142,36497.05247142857,2385729.7294,4.5948145714285715,13.218279999999998,863.8774562857143,14,9,11,2,11516.024682,7616.68445,19449.161571,1.153581,14,10.256461,4.571062,4.524855,4.614628,0.046207,9,0.519624,32326.766906,21393.85755,58323.040243,1.25224,9,12.90041,12.826853,12.319996,13.748304,0.921451,8,3.051621,2159306.817661,1382403.26375,3664321.3365,1.689136,11,10.485907,859.015758,796.975647,904.810217,62.040111,9,0.565961
2022-03-12,Fish and fish products,47603.660742857144,27277.77094285714,12319684.552714286,14.225652857142858,8.157060142857143,3683.0819585714285,6,12,4,2,44048.218618,32840.772867,56109.634029,4.41239,6,8.071705,14.279638,14.164105,14.795633,0.515995,5,-0.378059,25097.448283,17677.2765,30066.8442,0.972198,12,8.687428,8.135042,7.924591,8.182162,0.210451,10,0.270659,11359882.239798,8182560.301667,13942633.360857,8.886365,4,8.449052,3682.364329,3675.505187,3683.900114,6.859142,1,0.019488
2022-03-12,"Fresh, chilled or frozen fruit",17000.127985714287,28315.961657142856,3646688.1617571427,0.870661,1.4502414285714287,186.80759528571429,10,11,8,2,15789.317297,10891.896033,19602.676833,1.581645,10,7.668544,0.869141,0.801294,0.91134,0.067847,26,0.174868,26149.090577,18436.855767,31249.10995,1.012935,11,8.286602,1.440723,1.375786,1.496551,0.064936,24,0.660697,3309952.701717,2308666.66155,4022982.239033,2.589239,9,10.173422,182.199418,171.490344,193.700603,11.501184,24,2.529194
2022-03-12,Fruit and vegetable juices,3976.7409999999995,6429.916157142857,954712.6692571428,0.5550085714285714,0.8968291428571428,133.28636114285715,22,21,19,2,3956.552029,3322.8124,6014.348971,0.396335,21,0.510267,0.549655,0.523444,0.565905,0.026211,27,0.973924,6420.381727,5507.827633,10098.037914,0.248706,21,0.148503,0.890925,0.874856,0.907908,0.016983,26,0.662691,957660.438973,802306.9711,1466231.447171,0.749138,19,-0.307809,133.064152,127.725177,136.908499,5.338975,25,0.166994
2022-03-12,"Leafy and stem vegetables, including cabbages",2936.004542857143,2947.385642857143,622255.7940857143,0.5226262857142857,0.5239701428571429,110.6803912857143,25,26,23,2,2757.371029,2291.510433,5559.985586,0.276211,24,6.4784,0.52777,0.516959,0.544295,0.016525,28,-0.974614,2803.538455,2332.706917,5906.793629,0.1086,26,5.130915,0.535526,0.508317,0.556186,0.027209,29,-2.157881,582885.201471,490911.0199,1223458.897614,0.455967,23,6.754433,111.33321,109.938657,113.745759,2.412549,26,-0.586365
2022-03-12,Meat alternative,2569.2396857142858,3292.0770428571427,156068.39704285716,3.234661857142857,4.141032857142857,196.07745599999998,27,25,26,2,2334.920785,1507.460183,3546.6332,0.233893,27,10.035411,3.203856,3.15683,3.258684,0.054828,14,0.961522,2935.016621,1767.951217,4661.065671,0.113694,25,12.165533,4.007139,3.664715,4.363268,0.356129,17,3.341384,134877.095393,76279.345517,224216.564714,0.105509,27,15.711564,183.238195,156.950947,211.128878,27.890684,23,7.00687
2022-03-12,Other Meat,156325.82969999997,337781.3162285714,13055641.9193,14.200331285714286,30.715381142857144,1183.9543024285715,3,3,3,2,155605.134295,120499.749017,240673.170914,15.58725,3,0.463157,14.54359,13.440539,15.963764,1.420174,4,-2.360205,346493.577259,242973.5198,463373.103614,13.422097,3,-2.514408,32.476188,26.094584,40.120317,7.644129,4,-5.421841,12871723.378448,10935977.428233,23519542.951257,10.069016,2,1.428857,1196.865944,1171.617404,1306.265527,109.399583,7,-1.078788
2022-03-12,Other vegetables,23187.171257142858,52526.3897,4464308.3442,1.3683474285714285,3.1014052857142858,263.50543385714286,9,7,6,2,21710.047346,15914.283133,28532.786986,2.174735,9,6.803872,1.356362,1.328676,1.385649,0.029287,22,0.883647,48418.258862,34800.809067,62979.575171,1.875575,7,8.484673,3.024343,2.70005,3.328264,0.324293,20,2.54807,4158886.236624,3003937.482633,5335174.981029,3.253324,6,7.343844,259.81835,251.354083,267.523771,8.464267,21,1.419101
2022-03-12,Pasta products,4236.592,9202.1296,1575478.693557143,1.762617,3.827768857142857,655.4714335714286,21,19,14,2,3786.170854,2469.686283,4294.3287,0.379268,22,11.896482,1.768948,1.755839,1.788505,0.019556,20,-0.357912,8190.71269,5343.18925,9354.024514,0.317283,19,12.348338,3.82556,3.819282,3.831063,0.006278,18,0.057741,1402184.256253,917760.774833,1595015.077443,1.096871,14,12.358892,655.192799,650.769265,663.292973,8.100175,11,0.042527
2022-03-12,Pastry (savoury),12742.011885714284,32141.386842857144,925558.4519571429,8.92935857142857,22.544477857142855,647.9553297142858,13,10,20,2,12126.324274,10321.05505,19579.955629,1.214716,12,5.077281,8.741523,6.799252,9.710859,1.942272,7,2.148769,29965.389169,23568.996617,40972.183471,1.160767,10,7.261703,21.659973,14.495135,25.177449,7.164837,6,4.083594,922921.302795,826556.673571,1901873.346986,0.721963,20,0.285739,662.523247,612.539212,710.974256,49.984035,10,-2.198854
2022-03-12,"Potatoes, root crops, non-starchy bulbs and mushrooms",10033.074142857144,15146.97087142857,1084456.4278571429,0.46315300000000004,0.6992905714285714,50.056190428571426,16,16,18,2,9479.581166,7237.189171,19570.309457,0.949587,16,5.838791,0.46348,0.458367,0.464637,0.005112,29,-0.070493,14246.901157,10888.947086,28934.506829,0.551881,16,6.317653,0.697227,0.679129,0.705335,0.018099,28,0.295899,1017563.41704,774128.405286,2033935.952857,0.795998,18,6.573842,49.794536,47.743595,50.189854,2.050941,28,0.525467
2022-03-12,Preserved fruit and fruit based products,876.8045285714286,1325.3071285714286,189974.21968571428,0.8653271428571429,1.3083825714285715,187.53267714285715,29,30,25,2,792.376834,427.837867,909.3098,0.079374,29,10.654993,0.873013,0.862756,0.878507,0.010257,25,-0.88043,1172.190112,623.814667,1352.714314,0.045407,30,13.062473,1.290893,1.277285,1.314326,0.023434,25,1.354844,168954.540101,90254.870717,194439.635686,0.132166,25,12.441027,186.086047,184.937372,188.026297,1.940251,22,0.777399
2022-03-12,Ready meals,76087.55348571428,250061.9365,8625316.012614286,11.371429285714285,37.35253971428572,1287.4107642857143,4,4,5,2,69234.105759,59992.4463,88710.792357,6.935307,4,9.898947,11.115542,10.328625,11.579405,0.786918,6,2.302063,227633.511184,196833.1531,286054.254,8.817823,4,9.852866,36.533255,33.59909,38.377942,2.934165,3,2.242574,8015120.061351,6754268.6726,9946543.391871,6.269897,5,7.613061,1287.886634,1233.17431,1329.759094,54.712323,6,-0.03695
2022-03-12,Rice,7634.107228571428,4822.496057142857,3850630.368814286,4.419568,2.7919444285714285,2229.195921,18,23,7,2,6693.004805,4764.563817,7877.731471,0.670451,18,14.060985,4.413957,4.395409,4.435112,0.021155,11,0.127117,4231.196538,3004.00565,4992.0532,0.163904,23,13.974759,2.790459,2.785549,2.796059,0.0056,21,0.053225,3374950.652558,2405027.938333,3968670.926971,2.640084,8,14.09442,2225.728891,2214.268126,2238.80079,13.071899,3,0.155771
2022-03-12,"Salt, spices, culinary herbs and other food products",619.2475142857144,1478.958642857143,150739.0834142857,1.1289992857142856,2.701012857142857,274.5672058571428,30,28,27,2,516.810652,379.375457,1145.614886,0.05177,30,19.820966,1.074819,0.809817,1.221574,0.265002,23,5.040879,1349.002485,884.187243,3982.261571,0.052256,29,9.6335,2.758251,1.860042,4.102337,1.344086,22,-2.075143,163697.872327,91196.791014,737993.111686,0.128054,26,-7.916284,323.367205,227.575549,684.446814,361.079609,19,-15.091202
2022-03-12,"Sauces, condiments",10201.209914285715,20250.151414285712,1437104.4464,2.2808895714285713,4.528803571428571,321.060466,15,14,16,2,9741.672716,6612.831643,16390.927014,0.975841,15,4.717231,2.272242,2.219467,2.334464,0.062222,16,0.380585,19720.604072,13509.463229,32628.764671,0.763916,14,2.685249,4.633239,4.137111,5.845381,1.212142,15,-2.254048,1352646.415272,951675.764257,2346649.088014,1.058119,16,6.24391,315.774797,298.01131,338.335853,22.561056,20,1.673873
2022-03-12,Savoury snacks,3569.0705571428575,11376.149814285714,694352.6829285715,1.7732982857142858,5.653615857142857,345.9466891428571,23,17,22,2,3508.406924,2934.376717,6976.290086,0.351444,23,1.729093,1.778011,1.72737,1.930614,0.152603,19,-0.26505,11150.688654,9137.195133,21948.036743,0.431943,17,2.021948,5.653864,5.480259,6.146643,0.492779,13,-0.004395,678020.444067,547013.339467,1387744.531357,0.530387,22,2.408812,343.50234,316.547979,437.715846,94.213506,18,0.711596
2022-03-12,"Soft drinks (inc. fizzy and ready to drink fruit drinks), mineral or spring water",5478.634042857143,1371.3159285714285,63523.5518,0.20682842857142858,0.05159185714285714,2.4090442857142853,19,29,30,2,5649.728345,4618.665886,10412.868729,0.565944,19,-3.028363,0.21015,0.205601,0.225306,0.015156,30,-1.580387,1483.983748,1169.996771,3335.102614,0.057485,28,-7.592254,0.055049,0.049885,0.071721,0.016672,30,-6.280013,65043.039427,52897.311257,116022.955314,0.05088,30,-2.336126,2.439413,2.236549,2.64423,0.204817,30,-1.244907
2022-03-12,"Sugar, sugar products, jams and marmalades",5251.4078714285715,4414.687271428572,906625.4504285714,2.154246,1.8109904285714287,371.91704500000003,20,24,21,2,5300.058234,3688.53565,8378.2543,0.530917,20,-0.917921,2.154882,2.107335,2.194137,0.047547,17,-0.029511,4454.640753,3104.651483,7005.104414,0.172559,22,-0.896896,1.811221,1.793978,1.825456,0.017243,23,-0.012729,914944.404727,637128.790567,1443213.123371,0.715723,21,-0.909231,372.001013,365.721601,377.185269,6.279412,16,-0.022572
2022-03-12,"Tea, coffee, cocoa and powdered chocolate",41601.61202857143,44830.02472857143,101298.82862857143,26.417102285714286,28.47546828571429,64.31664128571428,7,8,28,2,39709.720555,28327.34405,54265.222929,3.977795,7,4.764303,26.740506,26.019858,27.627357,0.88685,2,-1.209416,42263.378573,30278.014383,59652.770557,1.637153,8,6.072979,28.425734,27.112628,30.299542,1.873808,5,0.174963,99012.963197,64382.544514,171887.487971,0.077454,28,2.308653,66.404043,50.741391,87.517516,21.113474,27,-3.143485
2022-03-19,"Baker's yeast, dessert preparations, soups",8241.923071428571,11071.774628571427,1441699.8453000002,2.6524825714285716,3.527312142857143,463.4364275714285,17,18,14,2,7985.690448,5158.9966,11109.725871,0.799941,17,3.208647,2.638836,2.399434,3.01519,0.376354,15,0.517156,10133.984543,7743.733817,12772.186,0.392559,18,9.253913,3.457694,2.339541,5.233981,1.776287,19,2.013413,1385906.736596,932849.351929,1911053.4077,1.084137,15,4.025748,459.239816,405.329624,545.753175,86.513359,15,0.913817
2022-03-19,Beef and Lamb,210755.69512857145,767293.7652571427,3463356.075714286,91.36628828571429,332.1196422857143,1498.791608,2,1,10,2,207224.686107,139791.837786,342066.711086,20.758075,2,1.703952,90.78412,81.878412,93.473207,8.905708,1,0.641267,762451.264726,511727.556257,1210221.180571,29.535021,1,0.635123,332.544384,330.582466,339.041855,6.497471,1,-0.127725,3446260.019342,2311457.704143,5441731.711429,2.695867,7,0.496076,1502.220715,1486.381377,1554.67736,52.456645,4,-0.228269
2022-03-19,Breads and cereals,36749.13538571429,89041.95627142857,12827156.328185713,1.7445121428571428,4.224368285714286,608.090091,8,6,3,2,34676.828332,27259.42595,44667.298843,3.473641,8,5.976057,1.729168,1.706626,1.753884,0.024716,21,0.887394,84408.522919,67389.80845,110732.959757,3.269727,6,5.489296,4.207487,4.155123,4.294658,0.087171,16,0.401211,12243011.855362,9951514.284967,16090617.298671,9.577201,3,4.771248,610.467519,604.357677,626.34124,15.87372,12,-0.389444
2022-03-19,"Buns, crispbread and biscuits",15624.983471428572,19726.303114285714,1151033.0070714285,4.619375571428571,5.830777285714285,341.4835987142857,11,15,17,2,14641.766396,7038.073033,18824.045329,1.466692,11,6.715153,4.567265,3.926231,4.713494,0.641034,10,1.14095,18464.739406,8809.09675,23471.154129,0.715267,15,6.832285,5.761494,4.890149,5.974548,0.871345,12,1.20253,1107429.666344,654959.338583,1873560.941871,0.866296,17,3.937346,345.52277,336.010497,388.190236,42.667466,17,-1.169003
2022-03-19,Cakes and puddings,12877.020742857143,25522.96277142857,1834362.0381571427,4.035431142857143,7.988306428571429,572.1321905714286,12,13,13,2,12052.166693,9446.5345,27323.8271,1.207288,13,6.844031,3.866842,3.605168,4.120057,0.261674,12,4.359873,24195.206302,19153.708186,54549.739343,0.937248,13,5.487684,7.761808,7.357303,8.090825,0.404506,11,2.918108,1796396.537273,1442834.604586,4056742.431329,1.405247,13,2.113425,574.910952,564.979312,581.588772,9.93164,13,-0.483338
2022-03-19,Chocolate,67305.61494285715,116448.7528,3565453.4203714286,26.640705571428573,46.09225685714286,1411.2443692857144,5,5,8,2,58315.82945,28150.229133,132547.293257,5.841603,5,15.415687,26.648336,26.635705,26.70231,0.053974,3,-0.028634,100886.00487,48669.253133,229294.0415,3.908014,5,15.426072,46.100992,46.086531,46.162786,0.061793,2,-0.018949,3087731.596088,1485490.099517,7016207.887686,2.415405,10,15.471611,1410.912515,1408.565066,1411.461877,2.347449,5,0.023521
2022-03-19,Confectionery products,3252.121442857143,5190.120442857143,412771.1585571429,3.812370428571428,6.079924714285714,478.91447485714286,24,22,24,2,2639.015552,1230.34235,3506.494586,0.264355,26,23.232371,3.375115,3.076151,3.996045,0.620931,13,12.955283,4173.185967,1949.08865,5594.6689,0.161656,24,24.3683,5.335199,4.888743,6.384052,1.048852,14,13.958717,365423.519615,182796.127083,451633.892,0.285856,24,12.956922,467.73042,451.206086,488.80262,21.0722,14,2.391133
2022-03-19,Dairy alternative,2767.9726142857144,1982.6739,79991.00742857144,0.9802865714285715,0.7022001428571428,28.333919714285713,26,27,29,2,2660.652938,1800.759517,3323.2613,0.266522,25,4.033584,0.980224,0.980018,0.980467,0.000243,24,0.006372,1904.762021,1287.6059,2379.9254,0.073785,27,4.090373,0.701721,0.700136,0.703588,0.001867,27,0.068324,76719.871596,51670.4985,95957.073143,0.060015,29,4.26374,28.261161,28.02064,28.544487,0.283326,29,0.257451
2022-03-19,Dairy products and eggs,237842.8540857143,726882.6188285714,49583940.41664285,4.665741571428571,14.260632857142857,972.6625518571428,1,2,1,2,232477.799758,181843.006267,351065.404543,23.287725,1,2.307771,4.695567,4.563031,5.229134,0.533567,8,-0.635179,710535.102733,556267.420133,1103935.183871,27.523948,2,2.300733,14.350037,13.874504,16.437715,2.087678,7,-0.623023,48504478.375397,37951671.559517,74580377.351429,37.943045,1,2.225489,979.638118,947.127741,1110.38497,130.746852,8,-0.712055
2022-03-19,Dried fruit and nuts,1296.6234285714286,7507.1134142857145,2016586.7094428572,1.8919872857142859,10.954103857142856,2942.528322142857,28,20,12,2,1354.723428,1038.388929,3492.095486,0.135705,28,-4.288698,1.889388,1.871719,1.912103,0.022716,18,0.137577,7856.897445,6027.1344,20353.999714,0.304352,20,-4.451936,10.957706,10.926228,10.982189,0.031477,9,-0.032871,2111373.829218,1619963.4337,5475933.913743,1.65164,12,-4.489358,2944.647013,2926.133188,2959.04748,18.513825,2,-0.071951
2022-03-19,Edible oils and plant-based spreads,12751.3466,35971.83832857143,2358738.4732999997,4.590184285714286,13.011796857142857,852.8516702857142,13,9,11,2,11516.024682,7616.68445,19449.161571,1.153581,14,10.726982,4.571062,4.524855,4.614628,0.046207,9,0.418328,32326.766906,21393.85755,58323.040243,1.25224,9,11.275707,12.826853,12.319996,13.748304,0.921451,8,1.441849,2159306.817661,1382403.26375,3664321.3365,1.689136,11,9.235911,859.015758,796.975647,904.810217,62.040111,9,-0.717576
2022-03-19,Fish and fish products,46764.37074285714,26586.97911428571,12044263.680285713,14.293769428571428,8.129278285714287,3682.176480285714,6,12,4,2,44048.218618,32840.772867,56109.634029,4.41239,6,6.166315,14.279638,14.164105,14.795633,0.515995,5,0.09896,25097.448283,17677.2765,30066.8442,0.972198,12,5.934989,8.135042,7.924591,8.182162,0.210451,10,-0.070849,11359882.239798,8182560.301667,13942633.360857,8.886365,4,6.024547,3682.364329,3675.505187,3683.900114,6.859142,1,-0.005101
2022-03-19,"Fresh, chilled or frozen fruit",17172.537485714285,28558.96832857143,3673116.189442857,0.8762545714285714,1.457436,187.55053085714286,10,11,7,2,15789.317297,10891.896033,19602.676833,1.581645,10,8.760481,0.869141,0.801294,0.91134,0.067847,26,0.818442,26149.090577,18436.855767,31249.10995,1.012935,11,9.215914,1.440723,1.375786,1.496551,0.064936,24,1.160069,3309952.701717,2308666.66155,4022982.239033,2.589239,9,10.971863,182.199418,171.490344,193.700603,11.501184,24,2.936954
2022-03-19,Fruit and vegetable juices,4080.7673285714286,6602.641271428571,982518.4711142859,0.553161,0.8940285714285715,133.18629157142857,21,21,19,2,3956.552029,3322.8124,6014.348971,0.396335,21,3.139484,0.549655,0.523444,0.565905,0.026211,27,0.637791,6420.381727,5507.827633,10098.037914,0.248706,21,2.838765,0.890925,0.874856,0.907908,0.016983,26,0.348347,957660.438973,802306.9711,1466231.447171,0.749138,19,2.595704,133.064152,127.725177,136.908499,5.338975,25,0.09179
2022-03-19,"Leafy and stem vegetables, including cabbages",2857.6323,2844.7319142857145,600430.3828714286,0.5235678571428571,0.5202888571428571,109.93865728571429,25,26,23,2,2757.371029,2291.510433,5559.985586,0.276211,24,3.636118,0.52777,0.516959,0.544295,0.016525,28,-0.796208,2803.538455,2332.706917,5906.793629,0.1086,26,1.469338,0.535526,0.508317,0.556186,0.027209,29,-2.845296,582885.201471,490911.0199,1223458.897614,0.455967,23,3.010058,111.33321,109.938657,113.745759,2.412549,26,-1.252594
2022-03-19,Meat alternative,2470.004957142857,3121.2898571428573,145974.94325714285,3.2229457142857143,4.068881142857143,190.1239767142857,27,25,27,2,2334.920785,1507.460183,3546.6332,0.233893,27,5.785386,3.203856,3.15683,3.258684,0.054828,14,0.595833,2935.016621,1767.951217,4661.065671,0.113694,25,6.346582,4.007139,3.664715,4.363268,0.356129,17,1.540805,134877.095393,76279.345517,224216.564714,0.105509,27,8.228119,183.238195,156.950947,211.128878,27.890684,23,3.757831
2022-03-19,Other Meat,155369.25018571428,336073.98061428574,12904624.458842857,14.270954285714286,30.881599,1183.476439,3,3,2,2,155605.134295,120499.749017,240673.170914,15.58725,3,-0.151591,14.54359,13.440539,15.963764,1.420174,4,-1.87461,346493.577259,242973.5198,463373.103614,13.422097,3,-3.007154,32.476188,26.094584,40.120317,7.644129,4,-4.910026,12871723.378448,10935977.428233,23519542.951257,10.069016,2,0.255607,1196.865944,1171.617404,1306.265527,109.399583,7,-1.118714
2022-03-19,Other vegetables,22430.54398571429,49137.872671428566,4282700.9133,1.3684944285714287,3.003250714285714,261.423272,9,7,6,2,21710.047346,15914.283133,28532.786986,2.174735,9,3.318724,1.356362,1.328676,1.385649,0.029287,22,0.894485,48418.258862,34800.809067,62979.575171,1.875575,7,1.486245,3.024343,2.70005,3.328264,0.324293,20,-0.697414,4158886.236624,3003937.482633,5335174.981029,3.253324,6,2.977111,259.81835,251.354083,267.523771,8.464267,21,0.617709
2022-03-19,Pasta products,3834.527642857143,8288.571285714284,1422260.8172999998,1.7698297142857145,3.824779,656.6540351428572,22,19,15,2,3786.170854,2469.686283,4294.3287,0.379268,22,1.277195,1.768948,1.755839,1.788505,0.019556,20,0.049829,8190.71269,5343.18925,9354.024514,0.317283,19,1.194751,3.82556,3.819282,3.831063,0.006278,18,-0.020414,1402184.256253,917760.774833,1595015.077443,1.096871,14,1.431806,655.192799,650.769265,663.292973,8.100175,11,0.223024
2022-03-19,Pastry (savoury),12105.013757142859,29899.206685714285,928393.5386428571,8.644478857142857,21.401305,660.0504918571429,14,10,20,2,12126.324274,10321.05505,19579.955629,1.214716,12,-0.175738,8.741523,6.799252,9.710859,1.942272,7,-1.110156,29965.389169,23568.996617,40972.183471,1.160767,10,-0.220863,21.659973,14.495135,25.177449,7.164837,6,-1.194219,922921.302795,826556.673571,1901873.346986,0.721963,20,0.592926,662.523247,612.539212,710.974256,49.984035,10,-0.373233
2022-03-19,"Potatoes, root crops, non-starchy bulbs and mushrooms",9691.64492857143,14631.410385714287,1045573.4021428572,0.4633065714285714,0.6994548571428572,49.96562585714286,16,16,18,2,9479.581166,7237.189171,19570.309457,0.949587,16,2.237058,0.46348,0.458367,0.464637,0.005112,29,-0.037359,14246.901157,10888.947086,28934.506829,0.551881,16,2.698897,0.697227,0.679129,0.705335,0.018099,28,0.319462,1017563.41704,774128.405286,2033935.952857,0.795998,18,2.752653,49.794536,47.743595,50.189854,2.050941,28,0.343591
